section,object_name,details
12_TRIGGER,public.coffees.hills_updated_at_user,"{""table"":""coffees"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at_user"",""definition"":""CREATE TRIGGER hills_updated_at_user BEFORE UPDATE ON coffees FOR EACH ROW EXECUTE FUNCTION set_updated_at_and_user()""}"
12_TRIGGER,public.coffees.hills_validate_coffee_region_origin,"{""table"":""coffees"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_validate_coffee_region_origin"",""definition"":""CREATE TRIGGER hills_validate_coffee_region_origin BEFORE INSERT OR UPDATE OF origin_id, region_id ON coffees FOR EACH ROW EXECUTE FUNCTION validate_coffee_region_origin()""}"
12_TRIGGER,public.inquiries.hills_hydrate_inquiry_context,"{""table"":""inquiries"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_hydrate_inquiry_context"",""definition"":""CREATE TRIGGER hills_hydrate_inquiry_context BEFORE INSERT ON inquiries FOR EACH ROW EXECUTE FUNCTION hydrate_inquiry_context()""}"
12_TRIGGER,public.inquiries.hills_track_inquiry_status_insert,"{""table"":""inquiries"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_track_inquiry_status_insert"",""definition"":""CREATE TRIGGER hills_track_inquiry_status_insert AFTER INSERT ON inquiries FOR EACH ROW EXECUTE FUNCTION track_inquiry_status()""}"
12_TRIGGER,public.inquiries.hills_track_inquiry_status_update,"{""table"":""inquiries"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_track_inquiry_status_update"",""definition"":""CREATE TRIGGER hills_track_inquiry_status_update AFTER UPDATE OF status ON inquiries FOR EACH ROW EXECUTE FUNCTION track_inquiry_status()""}"
12_TRIGGER,public.inquiries.hills_updated_at,"{""table"":""inquiries"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON inquiries FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.media.hills_updated_at,"{""table"":""media"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON media FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.media_translations.hills_updated_at,"{""table"":""media_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON media_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.offer_price_tiers.hills_audit_offer_price_tiers,"{""table"":""offer_price_tiers"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_audit_offer_price_tiers"",""definition"":""CREATE TRIGGER hills_audit_offer_price_tiers AFTER INSERT OR DELETE OR UPDATE ON offer_price_tiers FOR EACH ROW EXECUTE FUNCTION audit_hills_changes()""}"
12_TRIGGER,public.offer_price_tiers.hills_updated_at,"{""table"":""offer_price_tiers"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON offer_price_tiers FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.origin_translations.hills_updated_at,"{""table"":""origin_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON origin_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.origins.hills_updated_at_user,"{""table"":""origins"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at_user"",""definition"":""CREATE TRIGGER hills_updated_at_user BEFORE UPDATE ON origins FOR EACH ROW EXECUTE FUNCTION set_updated_at_and_user()""}"
12_TRIGGER,public.packaging_type_translations.hills_updated_at,"{""table"":""packaging_type_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON packaging_type_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.packaging_types.hills_updated_at,"{""table"":""packaging_types"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON packaging_types FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.processing_method_translations.hills_updated_at,"{""table"":""processing_method_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON processing_method_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.processing_methods.hills_updated_at,"{""table"":""processing_methods"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON processing_methods FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.profiles.hills_prevent_profile_role_escalation,"{""table"":""profiles"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_prevent_profile_role_escalation"",""definition"":""CREATE TRIGGER hills_prevent_profile_role_escalation BEFORE UPDATE ON profiles FOR EACH ROW EXECUTE FUNCTION prevent_profile_role_escalation()""}"
12_TRIGGER,public.profiles.hills_profiles_updated_at,"{""table"":""profiles"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_profiles_updated_at"",""definition"":""CREATE TRIGGER hills_profiles_updated_at BEFORE UPDATE ON profiles FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.region_translations.hills_updated_at,"{""table"":""region_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON region_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.regions.hills_updated_at_user,"{""table"":""regions"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at_user"",""definition"":""CREATE TRIGGER hills_updated_at_user BEFORE UPDATE ON regions FOR EACH ROW EXECUTE FUNCTION set_updated_at_and_user()""}"
12_TRIGGER,public.sensory_note_translations.hills_updated_at,"{""table"":""sensory_note_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON sensory_note_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.sensory_notes.hills_updated_at,"{""table"":""sensory_notes"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON sensory_notes FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.site_page_section_translations.hills_site_page_section_translations_updated_at,"{""table"":""site_page_section_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_page_section_translations_updated_at"",""definition"":""CREATE TRIGGER hills_site_page_section_translations_updated_at BEFORE UPDATE ON site_page_section_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.site_page_sections.hills_site_page_sections_updated_at,"{""table"":""site_page_sections"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_page_sections_updated_at"",""definition"":""CREATE TRIGGER hills_site_page_sections_updated_at BEFORE UPDATE ON site_page_sections FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.site_page_translations.hills_site_page_translations_updated_at,"{""table"":""site_page_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_page_translations_updated_at"",""definition"":""CREATE TRIGGER hills_site_page_translations_updated_at BEFORE UPDATE ON site_page_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.site_pages.hills_audit_site_pages,"{""table"":""site_pages"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_audit_site_pages"",""definition"":""CREATE TRIGGER hills_audit_site_pages AFTER INSERT OR DELETE OR UPDATE ON site_pages FOR EACH ROW EXECUTE FUNCTION audit_hills_changes()""}"
12_TRIGGER,public.site_pages.hills_site_pages_updated_at_user,"{""table"":""site_pages"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_pages_updated_at_user"",""definition"":""CREATE TRIGGER hills_site_pages_updated_at_user BEFORE UPDATE ON site_pages FOR EACH ROW EXECUTE FUNCTION set_updated_at_and_user()""}"
12_TRIGGER,public.site_settings.hills_site_settings_updated_at_user,"{""table"":""site_settings"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_settings_updated_at_user"",""definition"":""CREATE TRIGGER hills_site_settings_updated_at_user BEFORE UPDATE ON site_settings FOR EACH ROW EXECUTE FUNCTION set_updated_at_and_user()""}"
12_TRIGGER,public.site_settings_translations.hills_site_settings_translations_updated_at,"{""table"":""site_settings_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_site_settings_translations_updated_at"",""definition"":""CREATE TRIGGER hills_site_settings_translations_updated_at BEFORE UPDATE ON site_settings_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.tag_translations.hills_updated_at,"{""table"":""tag_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON tag_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.tags.hills_updated_at,"{""table"":""tags"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON tags FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.varieties.hills_updated_at,"{""table"":""varieties"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON varieties FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.warehouse_translations.hills_warehouse_translations_updated_at,"{""table"":""warehouse_translations"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_warehouse_translations_updated_at"",""definition"":""CREATE TRIGGER hills_warehouse_translations_updated_at BEFORE UPDATE ON warehouse_translations FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,public.warehouses.hills_updated_at,"{""table"":""warehouses"",""schema"":""public"",""enabled"":""O"",""trigger"":""hills_updated_at"",""definition"":""CREATE TRIGGER hills_updated_at BEFORE UPDATE ON warehouses FOR EACH ROW EXECUTE FUNCTION set_updated_at()""}"
12_TRIGGER,storage.buckets.enforce_bucket_name_length_trigger,"{""table"":""buckets"",""schema"":""storage"",""enabled"":""O"",""trigger"":""enforce_bucket_name_length_trigger"",""definition"":""CREATE TRIGGER enforce_bucket_name_length_trigger BEFORE INSERT OR UPDATE OF name ON storage.buckets FOR EACH ROW EXECUTE FUNCTION storage.enforce_bucket_name_length()""}"
12_TRIGGER,storage.buckets.protect_buckets_delete,"{""table"":""buckets"",""schema"":""storage"",""enabled"":""O"",""trigger"":""protect_buckets_delete"",""definition"":""CREATE TRIGGER protect_buckets_delete BEFORE DELETE ON storage.buckets FOR EACH STATEMENT EXECUTE FUNCTION storage.protect_delete()""}"
12_TRIGGER,storage.objects.protect_objects_delete,"{""table"":""objects"",""schema"":""storage"",""enabled"":""O"",""trigger"":""protect_objects_delete"",""definition"":""CREATE TRIGGER protect_objects_delete BEFORE DELETE ON storage.objects FOR EACH STATEMENT EXECUTE FUNCTION storage.protect_delete()""}"
12_TRIGGER,storage.objects.update_objects_updated_at,"{""table"":""objects"",""schema"":""storage"",""enabled"":""O"",""trigger"":""update_objects_updated_at"",""definition"":""CREATE TRIGGER update_objects_updated_at BEFORE UPDATE ON storage.objects FOR EACH ROW EXECUTE FUNCTION storage.update_updated_at_column()""}"
13_FUNCTION,public.admin_list_users(),"{""kind"":""FUNCTION"",""name"":""admin_list_users"",""owner"":""postgres"",""result"":""TABLE(id uuid, full_name text, phone text, company_name text, email text, email_verified boolean, registered_at timestamp with time zone, favorites_count bigint, inquiries_count bigint)"",""schema"":""public"",""arguments"":"""",""definition"":""CREATE OR REPLACE FUNCTION public.admin_list_users()\n RETURNS TABLE(id uuid, full_name text, phone text, company_name text, email text, email_verified boolean, registered_at timestamp with time zone, favorites_count bigint, inquiries_count bigint)\n LANGUAGE plpgsql\n SECURITY DEFINER\n SET search_path TO 'public', 'auth'\nAS $function$\r\nbegin\r\n\r\n    if not public.is_admin() then\r\n        raise exception 'Forbidden';\r\n    end if;\r\n\r\n    return query\r\n\r\n    select\r\n        p.id,\r\n        p.full_name,\r\n        p.phone,\r\n        p.company_name,\r\n        u.email::text,\r\n        (u.email_confirmed_at is not null),\r\n        u.created_at,\r\n\r\n        (\r\n            select count(*)\r\n            from public.favorites f\r\n            where f.user_id = p.id\r\n        )::bigint,\r\n\r\n        (\r\n            select count(*)\r\n            from public.inquiries i\r\n            where i.user_id = p.id\r\n        )::bigint\r\n\r\n    from public.profiles p\r\n\r\n    join auth.users u\r\n      on u.id = p.id\r\n\r\n    where p.role = 'USER'\r\n\r\n    order by u.created_at desc;\r\n\r\nend;\r\n$function$\n"",""volatility"":""VOLATILE"",""security_definer"":true}"
13_FUNCTION,public.audit_hills_changes(),"{""kind"":""FUNCTION"",""name"":""audit_hills_changes"",""owner"":""postgres"",""result"":""trigger"",""schema"":""public"",""arguments"":"""",""definition"":""CREATE OR REPLACE FUNCTION public.audit_hills_changes()\n RETURNS trigger\n LANGUAGE plpgsql\n SECURITY DEFINER\n SET search_path TO 'public', 'auth'\nAS $function$\r\ndeclare\r\n    entity_uuid uuid;\r\nbegin\r\n\r\n    if tg_op = 'INSERT' then\r\n\r\n        entity_uuid = new.id;\r\n\r\n        insert into public.audit_logs (\r\n            actor_user_id,\r\n            entity_type,\r\n            entity_id,\r\n            action,\r\n            old_data,\r\n            new_data\r\n        )\r\n        values (\r\n            auth.uid(),\r\n            tg_table_name,\r\n            entity_uuid,\r\n            'INSERT',\r\n            null,\r\n            to_jsonb(new)\r\n        );\r\n\r\n        return new;\r\n\r\n    elsif tg_op = 'UPDATE' then\r\n\r\n        entity_uuid = new.id;\r\n\r\n        insert into public.audit_logs (\r\n            actor_user_id,\r\n            entity_type,\r\n            entity_id,\r\n            action,\r\n            old_data,\r\n            new_data\r\n        )\r\n        values (\r\n            auth.uid(),\r\n            tg_table_name,\r\n            entity_uuid,\r\n            'UPDATE',\r\n            to_jsonb(old),\r\n            to_jsonb(new)\r\n        );\r\n\r\n        return new;\r\n\r\n    elsif tg_op = 'DELETE' then\r\n\r\n        entity_uuid = old.id;\r\n\r\n        insert into public.audit_logs (\r\n            actor_user_id,\r\n            entity_type,\r\n            entity_id,\r\n            action,\r\n            old_data,\r\n            new_data\r\n        )\r\n        values (\r\n            auth.uid(),\r\n            tg_table_name,\r\n            entity_uuid,\r\n            'DELETE',\r\n            to_jsonb(old),\r\n            null\r\n        );\r\n\r\n        return old;\r\n\r\n    end if;\r\n\r\n    return null;\r\n\r\nend;\r\n$function$\n"",""volatility"":""VOLATILE"",""security_definer"":true}"
